HomeOwnerFlag,YearlyIncome,AveMonthSpend,BikeBuyer,CountryRegionName_In_Europe,Education_Below_Bachelors,Occupation_Clerical_Manual,Occupation_Management_Professional,Gender_M,MaritalStatus_S,NumberCarsOwned_3_Or_More,NumberChildrenAtHome_2_Or_More
0,420.21899052755816,4.584967478670572,1,0,0,0,1,1,1,0,0
1,390.9079175458077,5.123963979403259,1,0,0,0,1,1,0,0,1
1,236.08896628178115,3.8066624897703196,0,0,1,1,0,0,0,0,0
1,232.8282628891948,4.624972813284271,1,0,1,1,0,1,1,0,1
0,320.0703047769349,4.442651256490317,0,0,0,0,1,1,0,0,0
1,320.2233595476757,3.9512437185814275,0,0,0,0,1,0,0,0,0
1,117.6860229593982,3.828641396489095,1,0,1,1,0,0,1,0,0
0,310.5591731055452,4.2626798770413155,1,0,1,0,1,1,1,0,0
0,133.40914511381894,3.6635616461296463,0,1,1,1,0,0,1,0,0
1,306.15355624261497,4.330733340286331,1,0,0,1,0,0,1,0,1
1,251.2628106186827,3.8918202981106265,0,0,1,1,0,0,0,0,0
0,427.2434902956393,4.59511985013459,0,0,0,0,1,1,1,0,0
1,199.48684167132427,3.912023005428146,1,1,1,1,0,0,1,0,0
1,229.83254773856552,4.454347296253507,1,1,1,1,0,1,1,0,1
1,182.49657531033287,4.1588830833596715,0,1,1,1,0,1,1,0,0
1,273.9288228719278,4.2626798770413155,0,0,0,1,0,0,0,0,1
1,213.72880011828073,4.31748811353631,1,0,0,1,0,0,0,1,1
1,331.16310180936523,4.663439094112067,0,0,1,0,1,0,0,1,1
1,228.8864347225497,3.8066624897703196,0,0,1,1,0,0,0,0,0
1,342.56386265921276,4.0943445622221,0,0,0,0,1,0,0,0,0
0,397.6065894826191,4.007333185232471,1,0,0,0,1,0,1,1,0
1,271.5952871461506,4.31748811353631,0,0,1,0,1,0,0,0,1
1,338.7875440449368,4.290459441148391,1,0,1,1,0,1,1,0,0
0,376.28712441432276,4.6443908991413725,1,1,1,0,1,0,1,1,1
1,387.5461262869234,4.672828834461906,1,1,1,0,1,0,0,1,1
1,311.15269563351046,4.564348191467836,0,0,1,0,1,1,0,0,0
0,182.3924340536087,3.8501476017100584,0,1,0,1,0,0,1,0,0
1,149.08386901338454,3.9512437185814275,0,1,1,1,0,0,1,0,1
1,226.24102192131292,4.276666119016055,0,0,1,1,0,1,1,0,0
0,214.62758443406105,3.713572066704308,0,0,0,0,1,0,0,0,0
1,256.7703253882738,4.290459441148391,1,1,0,0,1,1,1,0,0
0,268.52746600673834,3.6888794541139363,0,0,1,1,0,0,1,0,0
1,224.32119828495925,3.970291913552122,1,0,1,0,1,0,0,0,0
0,289.2697702837267,3.912023005428146,0,0,0,0,1,0,1,0,0
0,276.5013562353718,3.9512437185814275,1,0,1,0,1,0,1,0,0
1,425.03293989995643,4.812184355372417,0,0,0,0,1,1,0,0,1
1,290.112047319652,4.48863636973214,0,0,0,0,1,0,0,0,1
1,311.64884084494844,4.68213122712422,1,0,0,0,1,1,0,0,1
0,123.07314898059609,3.871201010907891,0,1,1,1,0,0,1,0,0
1,269.0074348414928,4.2626798770413155,0,0,0,1,0,1,1,0,0
1,320.6524598377502,4.060443010546419,0,0,0,0,1,0,0,0,0
1,327.6446245553252,4.382026634673881,1,0,0,0,1,1,1,0,0
1,383.23882893047255,5.0689042022202315,1,1,1,0,1,1,0,1,1
1,251.19116226491727,3.828641396489095,0,0,0,0,1,0,0,0,0
1,267.51261652490336,3.9318256327243257,0,0,1,1,0,0,0,0,0
0,133.71985641631537,3.7612001156935624,1,1,1,1,0,0,1,0,0
1,285.5223283738069,4.5217885770490405,1,1,0,1,0,1,0,0,0
1,185.65290194338465,3.6635616461296463,0,0,1,1,0,0,1,0,0
0,352.56346946330103,4.672828834461906,1,0,0,0,1,1,1,0,1
1,254.30100275067733,4.330733340286331,1,1,0,1,0,1,0,0,0
1,337.8697974072261,4.31748811353631,1,0,1,0,1,0,1,0,1
0,131.4229812475733,3.828641396489095,0,1,1,1,0,0,1,0,0
1,307.89933419869556,4.007333185232471,0,0,0,0,1,0,0,0,0
1,270.89112203983353,4.23410650459726,0,1,0,1,0,1,0,0,0
0,358.2345600301568,4.382026634673881,1,0,0,0,1,1,1,1,0
1,343.9084180417804,3.7376696182833684,0,0,0,0,1,0,1,0,0
1,326.92659726611413,5.075173815233827,1,0,0,0,1,1,0,1,1
1,237.24249197814459,4.127134385045092,1,0,1,1,0,1,1,0,0
0,196.37718808456341,3.7376696182833684,0,0,1,1,0,0,1,0,0
1,216.19204425695224,3.8066624897703196,0,1,0,1,0,0,0,0,0
0,241.43736247731005,4.248495242049359,1,1,1,1,0,1,1,0,0
1,322.6949023458536,4.31748811353631,1,0,1,0,1,0,1,0,1
1,304.32219767871027,3.8918202981106265,0,0,0,0,1,0,0,0,0
0,265.8082015288467,4.276666119016055,0,0,1,1,0,1,0,0,0
1,349.0200567302687,4.394449154672439,0,0,0,0,1,1,1,0,0
1,326.35563423970484,4.276666119016055,0,0,0,0,1,1,1,0,0
1,321.605348214236,4.454347296253507,0,0,0,0,1,1,0,1,0
1,311.5236748627622,4.30406509320417,1,0,0,0,1,1,1,0,0
1,382.7362015801484,4.189654742026425,0,0,0,0,1,0,0,1,0
0,311.57824057530075,3.871201010907891,1,0,0,0,1,0,1,1,0
1,200.97263495311992,3.7376696182833684,0,0,1,1,0,0,0,0,0
1,356.23728047468586,5.093750200806762,1,0,0,0,1,1,0,0,1
1,307.07002458722667,3.9318256327243257,0,0,0,0,1,0,1,0,0
0,225.26206959894512,4.174387269895637,0,1,1,1,0,1,1,0,0
1,334.39348079769735,4.7535901911063645,0,0,1,0,1,1,0,0,1
0,165.5475762432057,3.828641396489095,0,0,1,1,0,0,0,0,0
0,217.32464195300082,3.8066624897703196,0,1,1,1,0,0,1,0,0
1,204.70222275295401,3.7376696182833684,0,0,1,1,0,0,1,0,0
1,321.83225444321147,4.74493212836325,1,0,0,0,1,1,0,0,1
1,232.5317182665625,4.2626798770413155,0,0,1,0,1,1,0,0,0
0,325.0861424299719,4.718498871295094,1,0,0,0,1,1,0,0,1
1,387.903338474935,4.143134726391533,1,0,0,0,1,0,0,0,0
0,409.75968566953975,4.844187086458591,0,1,1,0,1,1,1,1,1
0,363.95878887588356,4.356708826689592,1,0,0,0,1,0,1,0,1
1,322.7057483219039,4.59511985013459,1,0,1,0,1,0,0,1,1
1,433.5700635422146,5.159055299214529,0,1,0,0,1,1,0,0,1
0,284.736720498077,4.31748811353631,1,1,0,1,0,1,1,0,0
1,370.45647517623445,4.5217885770490405,1,0,0,0,1,1,0,0,0
0,215.85411740339816,4.276666119016055,0,1,1,1,0,1,1,0,0
1,318.5341425969907,4.30406509320417,1,0,0,0,1,1,1,0,0
1,209.94761251321722,3.9512437185814275,1,1,1,1,0,0,1,0,1
1,288.92905703649814,4.68213122712422,0,0,1,0,1,1,1,0,1
1,265.5729654915952,4.276666119016055,1,0,1,1,0,1,0,0,0
1,213.88548337837236,4.143134726391533,0,1,0,1,0,1,0,0,0
1,247.3095226634025,3.912023005428146,0,0,1,1,0,0,0,0,0
1,256.70216204777086,3.9889840465642745,0,1,0,1,0,0,0,0,0
0,270.4366839021659,3.784189633918261,0,0,1,1,0,0,1,0,0
1,343.2753996429106,4.04305126783455,0,0,0,1,0,0,1,0,0
1,278.46364215099965,4.343805421853684,0,0,0,1,0,1,0,0,0
1,282.38626028898784,4.248495242049359,1,0,0,1,0,0,1,0,1
0,373.3081836767043,4.3694478524670215,1,0,0,0,1,0,1,0,1
1,369.17746410093883,4.997212273764115,1,0,0,0,1,1,0,0,1
1,355.48136378718925,5.10594547390058,0,0,1,0,1,1,0,1,1
1,324.4271875167061,4.499809670330265,1,0,1,0,1,0,1,1,1
1,224.5974176164989,3.784189633918261,1,1,0,1,0,0,1,0,0
1,148.71449156017042,3.7376696182833684,0,1,1,1,0,0,0,0,0
1,207.90863377935992,3.7376696182833684,0,0,1,1,0,0,1,0,0
1,213.72880011828073,4.31748811353631,1,0,0,1,0,0,0,1,1
1,390.12049420659764,4.23410650459726,0,0,0,0,1,0,0,1,1
0,325.5057603176939,3.9512437185814275,0,0,0,0,1,0,1,0,0
1,159.60889699512367,3.912023005428146,0,0,1,1,0,0,0,0,0
1,238.92258160333026,4.07753744390572,0,1,0,1,0,1,1,0,0
0,244.3337880850702,3.7376696182833684,0,0,1,1,0,0,1,0,0
0,246.2072297882416,3.784189633918261,1,0,1,0,1,0,1,0,0
0,165.11208314354224,4.174387269895637,0,1,1,1,0,1,1,0,0
1,249.4554068365727,4.2626798770413155,0,1,0,1,0,1,0,0,0
1,255.50342463458293,4.31748811353631,1,1,0,0,1,1,0,0,0
0,145.59876373101525,4.584967478670572,1,1,1,1,0,1,0,0,1
1,333.5041229130459,4.007333185232471,0,0,0,0,1,0,0,1,0
1,332.2920402296751,4.499809670330265,0,0,0,0,1,1,0,0,0
1,387.903338474935,4.143134726391533,1,0,0,0,1,0,0,0,0
0,363.4006053930015,5.0106352940962555,1,0,1,0,1,1,1,1,1
1,367.7920608169785,4.8283137373023015,1,0,0,1,0,1,1,1,1
1,300.74573978695025,4.499809670330265,0,0,1,0,1,1,0,0,0
1,281.2241099194733,4.060443010546419,0,0,1,0,1,0,0,0,0
0,351.7968163585339,4.394449154672439,1,0,0,1,0,1,1,0,0
1,300.251561194942,4.356708826689592,0,0,0,1,0,1,0,0,0
0,247.303457315097,4.30406509320417,0,0,1,1,0,1,0,0,0
1,381.2807364659274,4.499809670330265,0,0,0,0,1,0,0,1,1
1,299.7665758552811,4.5217885770490405,1,0,0,0,1,0,1,1,1
1,289.17468768894696,4.219507705176107,0,0,0,0,1,1,1,1,0
0,134.46189051177288,3.6888794541139363,0,1,1,1,0,0,1,0,0
0,367.7186424428329,4.356708826689592,1,0,0,0,1,1,1,1,0
1,363.94642462868075,4.927253685157205,1,1,1,0,1,1,0,1,1
1,237.76248652804756,4.219507705176107,0,1,0,1,0,1,0,0,0
0,326.08281156785927,4.330733340286331,1,0,0,0,1,1,1,0,0
1,341.1011580162108,4.955827057601261,1,1,1,0,1,1,0,1,1
1,328.8069342334495,4.007333185232471,0,0,0,0,1,0,0,1,0
1,273.44286423309717,4.204692619390966,0,0,1,0,1,0,0,0,1
1,295.87328368745966,4.248495242049359,0,0,0,0,1,0,0,0,1
1,245.79666393179545,4.31748811353631,0,0,0,1,0,1,0,0,0
1,278.30558743941884,4.060443010546419,0,0,1,0,1,0,1,0,0
0,175.43944824354642,3.871201010907891,0,0,1,1,0,0,0,0,0
1,345.5112154474873,4.418840607796598,0,0,0,0,1,1,0,0,0
1,308.9190832564411,4.6913478822291435,1,0,0,1,0,1,0,0,1
1,313.59528057673316,3.9318256327243257,0,0,0,0,1,0,0,0,0
1,307.671903169594,3.9318256327243257,0,0,0,0,1,0,0,0,0
1,302.3193675568934,4.07753744390572,0,0,0,0,1,0,1,0,0
0,280.88075761789025,4.248495242049359,1,0,1,1,0,1,1,0,0
0,147.08500943332058,3.970291913552122,1,1,1,1,0,0,0,0,1
1,301.12787981188325,4.532599493153256,1,0,0,0,1,0,0,1,1
1,340.7814548944822,3.9512437185814275,1,0,0,0,1,0,1,0,0
1,327.183434788499,4.30406509320417,0,0,0,0,1,1,0,0,0
1,313.87736458687175,4.382026634673881,0,0,1,1,0,1,0,0,0
1,221.85580902919807,4.653960350157523,0,0,1,1,0,1,0,1,1
1,284.04401067440233,3.970291913552122,0,0,1,0,1,0,1,0,0
1,344.40383273128657,4.584967478670572,1,0,1,0,1,1,0,1,0
1,321.21799451462863,4.418840607796598,1,0,0,0,1,0,1,0,1
0,351.47688401941883,4.983606621708336,1,0,1,0,1,1,1,1,1
1,211.26050269749905,4.2626798770413155,0,0,1,1,0,0,0,0,1
1,330.80961291957647,4.204692619390966,1,0,1,0,1,0,0,0,0
0,335.13579337337274,3.9889840465642745,0,0,0,0,1,0,1,0,0
1,329.46319976592224,4.442651256490317,1,0,0,0,1,1,1,0,0
1,261.72695696087555,3.784189633918261,0,0,0,1,0,0,1,0,0
1,399.9087395894218,5.10594547390058,1,0,1,0,1,1,0,1,1
1,164.28633540255257,3.7612001156935624,0,1,0,1,0,0,0,0,0
1,156.51517498313063,4.276666119016055,1,1,1,1,0,0,0,0,1
1,291.35888522576414,3.9512437185814275,0,0,1,1,0,0,0,0,0
1,348.6430839698387,4.465908118654584,0,0,0,1,0,1,0,0,0
1,334.5743564590687,4.477336814478207,1,1,0,0,1,0,0,1,1
1,298.3085650798515,4.430816798843313,1,0,1,1,0,1,0,0,0
1,279.6730233683614,3.970291913552122,0,0,0,0,1,0,0,0,0
1,270.78035379251577,4.394449154672439,1,0,0,0,1,0,1,1,1
1,135.35508856337836,4.04305126783455,0,1,1,1,0,1,0,0,0
1,294.8457223701914,3.828641396489095,0,0,0,0,1,0,1,0,0
0,397.8441906073281,5.043425116919247,1,0,1,0,1,1,1,1,1
0,298.2750408599419,3.8918202981106265,0,0,0,0,1,0,0,0,0
1,237.72042402789037,3.7612001156935624,1,0,1,1,0,0,1,0,0
1,363.23270777836075,4.61512051684126,1,0,0,0,1,1,0,1,0
0,293.04948387601706,4.290459441148391,1,0,0,0,1,1,1,0,0
1,202.53147903474166,4.382026634673881,1,1,1,1,0,1,0,0,0
1,227.52142756232874,4.276666119016055,1,1,0,1,0,1,0,0,0
0,421.3134225253214,4.382026634673881,1,0,0,0,1,1,1,1,0
1,413.158565202272,4.912654885736052,1,0,0,0,1,1,0,1,1
0,393.4247069008249,4.962844630259907,1,1,1,0,1,1,1,1,1
0,368.8631182430686,4.330733340286331,1,0,0,0,1,1,1,1,0
1,195.12047560417642,4.31748811353631,1,0,1,1,0,1,1,0,0
1,343.79936009248183,4.48863636973214,0,1,1,0,1,1,1,1,0
0,192.28364465029262,3.912023005428146,0,1,0,1,0,0,1,0,0
0,280.24453607519274,4.2626798770413155,1,0,0,0,1,1,1,0,0
1,296.69681494751507,4.007333185232471,0,0,0,0,1,0,0,0,0
1,224.42593433023734,4.0943445622221,1,1,1,1,0,0,1,0,1
1,228.9060942832235,4.290459441148391,0,0,1,1,0,1,0,0,0
1,270.2905843717091,4.2626798770413155,0,0,1,1,0,1,0,0,0
1,264.25745022610056,3.784189633918261,0,0,1,0,1,0,1,0,0
1,196.4026476399949,3.8066624897703196,0,0,1,1,0,0,0,0,0
0,395.28091276964034,4.454347296253507,0,0,0,0,1,1,1,1,0
0,169.0266251216062,4.204692619390966,0,0,1,1,0,1,0,0,0
1,347.74128314021044,4.605170185988092,0,1,1,0,1,1,0,0,0
0,320.34824800519823,4.31748811353631,0,1,1,0,1,0,0,0,1
1,233.49946466748057,4.290459441148391,1,1,0,1,0,1,0,0,0
1,337.81503814957676,4.394449154672439,0,0,0,0,1,1,1,0,0
1,224.19634252146042,4.04305126783455,1,1,0,1,0,0,0,0,0
1,212.7486780217447,3.828641396489095,1,0,1,1,0,0,1,0,0
0,372.2512592322557,4.3694478524670215,1,0,0,0,1,1,1,1,0
0,374.17776523999925,4.356708826689592,1,0,0,0,1,0,1,1,1
1,402.11938525766203,4.844187086458591,1,0,1,0,1,1,1,1,1
0,207.5885353289049,3.871201010907891,0,1,1,1,0,0,1,0,0
1,300.9767432875836,4.110873864173311,0,0,0,1,0,0,0,0,0
1,215.18596608515156,4.2626798770413155,1,1,1,1,0,0,1,0,1
0,302.3524433504714,4.23410650459726,0,0,0,0,1,1,0,0,0
1,210.6252596437569,4.2626798770413155,0,0,1,1,0,1,0,0,0
1,192.17179813906097,3.9512437185814275,1,0,1,1,0,0,1,0,0
1,239.40551372096675,3.8066624897703196,0,0,0,1,0,0,0,0,0
1,225.02888703453164,4.23410650459726,1,0,1,1,0,0,1,0,1
1,362.8856569223975,5.123963979403259,1,0,1,0,1,1,0,1,1
1,296.150299679065,4.248495242049359,0,0,1,1,0,1,1,0,0
1,358.85373064801763,4.382026634673881,1,0,0,0,1,1,1,0,0
0,364.2897198659331,4.418840607796598,1,0,0,0,1,1,1,1,0
0,366.0519088872506,4.382026634673881,1,0,0,0,1,1,1,0,0
1,210.67747862550473,3.912023005428146,0,1,0,1,0,0,0,0,0
1,286.18176042508367,3.9889840465642745,1,0,0,0,1,0,1,0,0
0,345.49819102276064,4.110873864173311,1,1,1,0,1,0,0,0,0
1,326.234578179567,4.912654885736052,1,0,0,1,0,1,0,0,1
1,279.54248335449836,3.9889840465642745,1,0,1,1,0,0,1,0,0
0,209.5041765693467,4.204692619390966,0,0,1,1,0,1,0,0,0
1,313.9362992710464,3.970291913552122,0,0,1,1,0,0,0,0,0
1,310.5495129604939,4.430816798843313,1,0,1,0,1,1,1,0,0
0,246.89876467896715,3.7612001156935624,0,0,0,0,1,0,1,0,0
1,213.53922356326015,3.784189633918261,1,0,1,1,0,0,1,0,0
1,231.46706029152398,4.290459441148391,0,1,0,1,0,1,0,0,0
1,376.0558469163855,4.3694478524670215,0,0,0,0,1,1,1,0,0
1,322.11799080461185,4.406719247264253,0,0,0,1,0,1,0,0,0
1,287.5378235989137,4.48863636973214,0,0,1,0,1,1,0,0,0
1,260.4112132762336,3.9512437185814275,0,0,1,1,0,0,0,0,0
1,281.57059505566275,4.007333185232471,0,0,1,0,1,0,0,0,0
0,149.15763473587265,3.5553480614894135,0,1,1,1,0,0,1,0,0
1,243.87701818744628,4.74493212836325,1,0,1,1,0,1,0,1,1
1,220.52210773525633,4.48863636973214,1,1,1,1,0,1,1,0,1
0,301.6007294420887,4.276666119016055,1,0,0,0,1,1,1,0,0
0,133.70489893792225,4.382026634673881,1,1,1,1,0,1,1,0,1
0,417.8540415025323,4.564348191467836,1,0,0,0,1,1,1,1,0
0,171.09061926359377,4.189654742026425,0,1,0,1,0,1,0,0,0
1,353.79372521287036,5.075173815233827,1,0,0,0,1,1,0,1,1
0,337.57517681251386,4.762173934797756,0,0,0,0,1,1,0,0,1
1,267.5350444334349,4.343805421853684,1,1,0,1,0,1,0,0,0
1,266.49765477392106,3.6888794541139363,0,0,0,0,1,0,1,0,0
1,273.7023931207033,4.382026634673881,0,1,0,1,0,1,0,0,0
1,368.3870247443577,4.6913478822291435,0,0,1,0,1,0,0,1,1
1,246.51166301008965,4.356708826689592,1,1,0,1,0,1,0,0,0
1,307.8863426656012,3.970291913552122,1,0,0,0,1,0,1,0,0
1,310.72013130790225,4.804021044733257,1,0,1,0,1,1,0,0,1
1,169.23356641044944,3.8501476017100584,0,1,1,1,0,0,0,0,0
0,191.9088325221119,3.784189633918261,0,1,1,1,0,0,0,0,0
1,224.6196785680186,4.290459441148391,0,1,1,1,0,1,0,0,0
1,162.7912774076056,4.23410650459726,0,1,1,1,0,1,0,0,0
1,324.72449861382495,4.442651256490317,1,0,0,0,1,0,1,0,1
1,291.736182192062,4.3694478524670215,0,0,1,1,0,1,0,0,0
0,318.3865575051811,4.330733340286331,1,0,0,0,1,1,1,0,0
1,339.76020955962457,3.871201010907891,1,0,0,0,1,0,1,1,0
1,211.9056393775305,4.30406509320417,0,1,1,1,0,1,0,0,0
1,383.02741416248523,5.056245805348308,0,1,0,0,1,1,0,0,1
1,245.236620430147,3.9512437185814275,0,1,0,1,0,0,0,0,0
1,231.4821807396846,3.912023005428146,0,1,0,1,0,0,0,0,0
1,405.4725638067266,5.087596335232384,0,1,1,0,1,1,0,1,1
1,401.0199496284443,5.0238805208462765,0,1,1,0,1,1,0,1,1
1,268.1865022703417,4.1588830833596715,0,0,0,1,0,0,0,0,0
0,305.1475053150525,4.59511985013459,1,0,1,0,1,0,0,0,1
1,222.83626275810676,4.248495242049359,0,0,1,1,0,1,0,0,0
1,258.13949717158744,4.248495242049359,0,1,0,1,0,1,0,0,0
1,231.0,4.59511985013459,0,0,0,1,0,1,0,0,1
1,226.90526657616388,4.174387269895637,1,0,1,1,0,1,1,0,0
1,299.5596768592195,4.356708826689592,1,0,1,0,1,1,1,0,0
1,335.04178843839765,5.0369526024136295,1,0,0,0,1,1,0,1,1
0,304.11182153938046,4.605170185988092,1,0,0,1,0,1,1,0,1
1,205.85917516593716,3.7612001156935624,0,0,0,0,1,0,1,0,0
1,301.3585903869342,4.844187086458591,0,0,0,0,1,1,0,0,1
1,263.82949039104784,3.8066624897703196,0,0,1,1,0,0,1,0,0
1,161.2048386370583,3.713572066704308,0,1,0,1,0,0,0,0,0
1,203.08126452235814,4.23410650459726,0,0,1,1,0,1,0,0,0
1,231.445457937718,3.8918202981106265,1,1,0,1,0,0,0,0,0
1,225.3508375844208,4.007333185232471,0,1,1,1,0,0,1,0,1
1,283.5771499962576,4.0943445622221,0,0,1,0,1,0,0,0,0
1,314.1209957962059,4.736198448394496,1,0,0,0,1,1,0,0,1
0,116.36580253665593,4.23410650459726,1,1,1,1,0,1,1,0,0
0,222.33083456866706,4.23410650459726,1,0,0,1,0,0,1,0,1
1,341.80842587625017,4.477336814478207,0,0,0,0,1,1,0,0,0
0,399.12905181156634,4.672828834461906,1,0,1,0,1,1,1,1,1
1,351.2392347104748,4.624972813284271,1,0,1,0,1,0,0,1,1
0,290.52194409372936,4.804021044733257,1,0,0,1,0,1,1,1,1
1,123.58802530989804,3.9318256327243257,0,0,1,1,0,0,0,0,0
1,179.13681921927719,4.23410650459726,0,0,1,1,0,0,0,0,1
1,369.3020444026813,4.430816798843313,0,0,0,0,1,1,0,0,0
1,384.40343390765906,4.330733340286331,0,0,0,0,1,0,0,1,1
0,265.9774426525678,4.204692619390966,0,1,0,0,1,1,1,0,0
0,268.6428856307198,4.1588830833596715,1,0,0,1,0,0,1,0,1
0,235.67562453508,4.23410650459726,0,1,1,1,0,1,1,0,0
1,213.15252754776333,4.394449154672439,0,0,1,1,0,1,0,0,0
1,248.90962215229848,4.859812404361672,1,0,0,1,0,1,0,0,1
1,319.7983739796061,4.736198448394496,1,0,0,0,1,1,0,0,1
1,157.670542588018,4.07753744390572,1,0,1,1,0,1,1,0,0
1,405.80413994931104,4.9344739331306915,1,0,0,0,1,1,0,0,1
0,225.51053190483145,4.127134385045092,0,1,1,1,0,1,1,0,0
1,245.11833876721667,3.871201010907891,0,0,0,1,0,0,0,0,0
0,368.0529853159732,4.04305126783455,1,0,0,0,1,0,1,0,0
0,369.0731634784626,4.6913478822291435,1,0,1,0,1,1,1,1,1
1,318.7789202566569,4.672828834461906,1,0,1,0,1,1,0,0,1
1,200.84073292039142,4.1588830833596715,1,0,1,1,0,0,0,0,1
1,312.733113053287,4.955827057601261,1,0,0,0,1,1,1,1,1
1,141.8167832098867,3.784189633918261,0,1,0,1,0,0,1,0,0
1,312.31874743601287,4.584967478670572,1,0,1,0,1,1,0,0,0
1,337.1809603165635,4.418840607796598,1,0,0,0,1,1,0,0,0
1,158.62849680936904,4.406719247264253,1,1,1,1,0,1,1,0,1
1,109.31605554537722,3.6635616461296463,0,1,1,1,0,0,1,0,0
1,298.30353668704635,4.564348191467836,0,0,1,0,1,1,0,0,0
0,191.91404325895488,3.828641396489095,1,0,1,1,0,0,1,0,0
1,312.87537455031514,4.624972813284271,1,0,1,0,1,0,0,0,1
1,279.9196313229924,3.9318256327243257,0,0,1,0,1,0,1,0,0
0,295.16944286290885,3.8918202981106265,0,0,0,1,0,0,1,0,0
1,318.97648816174524,3.871201010907891,0,0,0,0,1,0,0,0,0
1,320.34512638715137,4.709530201312334,0,0,1,0,1,1,0,0,1
0,304.5800387418716,3.912023005428146,0,0,0,0,1,0,1,0,0
0,137.56089560627322,3.6375861597263857,0,1,1,1,0,0,1,0,0
0,313.2778319638975,4.276666119016055,1,0,0,0,1,1,1,0,0
1,143.0419518882485,4.290459441148391,1,1,1,1,0,1,0,0,0
1,281.5368537154594,3.8501476017100584,1,0,1,0,1,0,1,0,0
0,289.38555596297476,3.8066624897703196,1,0,0,0,1,0,1,0,0
0,286.59902302694616,3.784189633918261,0,0,0,0,1,0,1,0,0
1,281.5741465404805,3.8501476017100584,0,0,1,1,0,0,0,0,0
1,344.5185045828453,4.382026634673881,0,0,0,0,1,1,0,0,0
1,135.56548233234005,4.110873864173311,1,1,1,1,0,0,1,0,1
1,183.0327839486686,4.110873864173311,0,0,0,1,0,1,1,0,0
0,330.8579755726012,4.02535169073515,0,0,0,1,0,0,1,0,0
1,287.9756934187328,4.04305126783455,0,0,1,1,0,0,0,0,0
1,406.3323762635707,4.624972813284271,1,0,0,0,1,1,1,1,0
1,274.7325972650497,3.871201010907891,1,0,0,0,1,0,1,0,0
0,135.19245541079576,4.1588830833596715,0,0,1,1,0,1,1,0,0
1,324.6074552440224,4.564348191467836,0,0,1,0,1,1,0,0,0
1,314.55842064710333,4.356708826689592,0,0,0,0,1,1,1,0,0
1,387.9278283392415,4.110873864173311,1,0,0,0,1,0,1,0,0
0,351.4085940895584,4.3694478524670215,1,0,0,0,1,1,1,1,0
1,378.50231174987556,4.624972813284271,1,0,0,0,1,1,0,1,0
1,237.9033417167569,4.290459441148391,1,0,1,1,0,1,0,0,0
0,389.951279008032,4.875197323201151,1,1,1,0,1,1,1,1,1
0,221.40460699813815,3.871201010907891,0,1,1,1,0,0,1,0,0
1,322.81418804011696,4.406719247264253,0,0,0,1,0,1,0,0,0
1,214.08176008245073,3.6635616461296463,0,0,1,0,1,0,1,0,0
1,197.02284131541703,4.51085950651685,1,0,1,1,0,1,1,0,1
1,345.5690958404701,4.0943445622221,0,0,0,0,1,0,0,0,0
0,374.2619403572851,4.406719247264253,1,1,0,0,1,0,1,1,1
1,260.0173071162764,3.8918202981106265,0,0,1,1,0,0,0,0,0
1,243.56929198895332,4.2626798770413155,0,1,0,1,0,1,0,0,0
0,120.43255373859678,3.5263605246161616,0,0,1,1,0,0,1,0,0
1,363.2712485182388,4.382026634673881,1,0,0,0,1,1,1,0,0
1,302.86795802791687,4.30406509320417,1,0,1,1,0,1,1,0,0
1,319.79055645844204,4.584967478670572,0,0,1,0,1,1,0,0,0
1,385.0324661635691,5.0106352940962555,1,0,0,0,1,1,0,0,1
0,151.83214415926557,3.7612001156935624,0,0,1,1,0,0,0,0,0
1,277.01263509089256,3.6888794541139363,1,0,0,0,1,0,1,0,0
1,293.47742672989347,4.51085950651685,0,0,1,1,0,0,0,1,1
1,411.3173956933988,4.787491742782046,1,0,0,0,1,1,0,1,1
1,391.50734348157505,5.030437921392435,1,0,0,0,1,1,1,1,1
1,275.2526112501024,4.204692619390966,0,0,0,1,0,0,0,0,1
1,307.89121455475146,4.394449154672439,1,0,1,0,1,0,0,0,1
0,392.69835752139323,4.1588830833596715,1,0,0,0,1,0,1,0,0
0,236.7530358833863,4.189654742026425,1,0,1,0,1,1,1,1,0
1,287.66994976882796,3.8918202981106265,0,0,0,0,1,0,1,0,0
1,369.08535598151275,4.465908118654584,0,0,0,0,1,1,0,0,0
1,322.93033304414126,4.290459441148391,1,0,0,0,1,1,1,0,0
1,311.95833055073234,4.624972813284271,1,0,0,0,1,1,1,0,1
1,332.79723556544155,4.290459441148391,1,0,0,0,1,1,1,0,0
0,211.16344380597698,3.8501476017100584,0,0,1,1,0,0,1,0,0
1,330.439101802435,4.343805421853684,0,0,0,0,1,1,1,1,0
1,135.55810562264435,3.6375861597263857,0,1,1,1,0,0,0,0,0
0,320.0562450570212,4.465908118654584,0,0,1,0,1,1,1,0,0
1,354.20756626588314,4.897839799950911,1,0,1,0,1,1,0,0,1
1,250.4136577744912,4.31748811353631,0,0,0,1,0,1,0,0,0
1,305.19993446919347,4.442651256490317,1,0,1,0,1,1,1,0,0
1,107.75899034419355,4.276666119016055,0,1,1,1,0,1,0,0,0
1,298.67206096319086,3.8918202981106265,0,0,1,1,0,0,1,0,0
1,135.86390249069103,4.219507705176107,1,1,0,1,0,1,0,0,0
1,321.70172520519685,4.653960350157523,1,0,0,0,1,0,0,1,1
